..
Name                                                                                                                              OS       Location                                                                                                                                      
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_3-LTS-amd64-server-20151027-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_3-LTS-amd64-server-20151104-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_3-LTS-amd64-server-20151105-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_3-LTS-amd64-server-20151110-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_3-LTS-amd64-server-20151111-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151021-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151021.1-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151022-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151023-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151028-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151030-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151106-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151110-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151111-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151017-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151018-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151019-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151019.2-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151021-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151022-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151026-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151029-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151106-en-us-30GB                                  Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-wily-15_10-amd64-server-20151111.1-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-opensuse-13.1-20141216-x86-64                                                              Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
b4590d9e3ed742e4a1d46e5424aa335e__suse-opensuse-13.2-20141216-x86-64                                                              Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
b4590d9e3ed742e4a1d46e5424aa335e__suse-opensuse-13.2-v20150512                                                                    Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp3-priority-v20150330                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp3-sapcal-v20150127                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp3-v20150330                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-priority-v20150714                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-priority-v20151110                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-v20150714                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-v20151110                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-hpc-priority-v20150708                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-12-hpc-v20150708                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
